0	1	2	3	4	5	6	sentence1	sentence2	label
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You are very tenacious and you do not give up or let go of things or people easily.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	Your mother is/was a strong influence for good or ill in your life.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You are basically an introvert, but will do whatever it takes to protect and defend your family or loved ones.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You tend to be a pack-rat because everything has an emotional memory behind it and you find security in all those memories.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	Nothing or no one is ever gone if they leave their memory behind.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	Thus, you can become quite possessive.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You have the memory of an elephant, but you must learn to forgive and forget past hurts.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	Exercise is a good way to release this tension.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You are clever, witty, and always have a joke or comeback ready for any situation.	entailment
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You are quick to grasp new concepts and equally quick to lose interest in an idea or project once your curiosity has been satisfied.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You like to taste a little bit of everything – concentration and disciplined study are not your strong points.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You are handy with your hands and may be ambidextrous or mechanically inclined.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	Debate and argument appeal to you.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	This is the jack-of-all-trades, master-of-none position.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	There is danger, then, of superficiality.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	Control of thought, word, and action is necessary in order to be successful.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	Find your focus, stay with it and develop perseverance.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You grasp concepts easily and may become impatient with those who don't learn as quickly.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	If you have Venus in Taurus, in love affairs you are generally loyal and steady, especially if your partner is demonstrative and affectionate.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You are oriented towards the sensual side of life in everything you do and it may show through too much weight.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You are tremendously responsive to beauty and physical appearances, and the physical attractiveness of your partner is very important to you.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You enjoy indulging yourself and the ones you love and it is too easy for you to be extravagant and perhaps to put too much value in material things.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	Comfort is important to you and you hate getting your hands dirty.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	At times you can be lazy, hoping or expecting someone else to do the dirty work.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.	entailment
0	1	2	3	4	5	6	You soak up feelings like a sponge.	Guard against possessiveness, jealousy, and taking the easy way out in your relationships.	neutral
0	1	2	3	4	5	6	You soak up feelings like a sponge.	You aim to please in practical and earthy ways.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Learning to control your own moods may be very difficult, yet necessary, for you.	entailment
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Your greatest need is to nurture and mother someone or ones.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You often appear irrational to others because you can't always explain the reason or source of your feelings.	entailment
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Anyone who lives with you must accept your ups and downs and appreciate your need for times of withdrawal.	entailment
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You are also very sympathetic and understand the unspoken feelings and needs of others.	entailment
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You take slights very personally and though you may forgive a mistake by a friend or loved one, you never forget it.	entailment
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Security is very important to you and you look for it in your home and family life.	entailment
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Your senses and emotions are quite strong and it would be wise for you to listen to your intuitive side as you can be quite psychic.	entailment
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You are very tenacious and you do not give up or let go of things or people easily.	entailment
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Your mother is/was a strong influence for good or ill in your life.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You are basically an introvert, but will do whatever it takes to protect and defend your family or loved ones.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You tend to be a pack-rat because everything has an emotional memory behind it and you find security in all those memories.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Nothing or no one is ever gone if they leave their memory behind.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Thus, you can become quite possessive.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You have the memory of an elephant, but you must learn to forgive and forget past hurts.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.	entailment
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Exercise is a good way to release this tension.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You are clever, witty, and always have a joke or comeback ready for any situation.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You are quick to grasp new concepts and equally quick to lose interest in an idea or project once your curiosity has been satisfied.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You like to taste a little bit of everything – concentration and disciplined study are not your strong points.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You are handy with your hands and may be ambidextrous or mechanically inclined.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Debate and argument appeal to you.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	This is the jack-of-all-trades, master-of-none position.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	There is danger, then, of superficiality.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Control of thought, word, and action is necessary in order to be successful.	entailment
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Find your focus, stay with it and develop perseverance.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You grasp concepts easily and may become impatient with those who don't learn as quickly.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	If you have Venus in Taurus, in love affairs you are generally loyal and steady, especially if your partner is demonstrative and affectionate.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You are oriented towards the sensual side of life in everything you do and it may show through too much weight.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You are tremendously responsive to beauty and physical appearances, and the physical attractiveness of your partner is very important to you.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You enjoy indulging yourself and the ones you love and it is too easy for you to be extravagant and perhaps to put too much value in material things.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Comfort is important to you and you hate getting your hands dirty.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	At times you can be lazy, hoping or expecting someone else to do the dirty work.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.	entailment
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	Guard against possessiveness, jealousy, and taking the easy way out in your relationships.	neutral
0	1	2	3	4	5	6	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	You aim to please in practical and earthy ways.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Your greatest need is to nurture and mother someone or ones.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You often appear irrational to others because you can't always explain the reason or source of your feelings.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Anyone who lives with you must accept your ups and downs and appreciate your need for times of withdrawal.	entailment
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You are also very sympathetic and understand the unspoken feelings and needs of others.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You take slights very personally and though you may forgive a mistake by a friend or loved one, you never forget it.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Security is very important to you and you look for it in your home and family life.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Your senses and emotions are quite strong and it would be wise for you to listen to your intuitive side as you can be quite psychic.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You are very tenacious and you do not give up or let go of things or people easily.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Your mother is/was a strong influence for good or ill in your life.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You are basically an introvert, but will do whatever it takes to protect and defend your family or loved ones.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You tend to be a pack-rat because everything has an emotional memory behind it and you find security in all those memories.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Nothing or no one is ever gone if they leave their memory behind.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Thus, you can become quite possessive.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You have the memory of an elephant, but you must learn to forgive and forget past hurts.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Exercise is a good way to release this tension.	entailment
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You are clever, witty, and always have a joke or comeback ready for any situation.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You are quick to grasp new concepts and equally quick to lose interest in an idea or project once your curiosity has been satisfied.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You like to taste a little bit of everything – concentration and disciplined study are not your strong points.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You are handy with your hands and may be ambidextrous or mechanically inclined.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Debate and argument appeal to you.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	This is the jack-of-all-trades, master-of-none position.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	There is danger, then, of superficiality.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Control of thought, word, and action is necessary in order to be successful.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Find your focus, stay with it and develop perseverance.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You grasp concepts easily and may become impatient with those who don't learn as quickly.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	If you have Venus in Taurus, in love affairs you are generally loyal and steady, especially if your partner is demonstrative and affectionate.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You are oriented towards the sensual side of life in everything you do and it may show through too much weight.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You are tremendously responsive to beauty and physical appearances, and the physical attractiveness of your partner is very important to you.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You enjoy indulging yourself and the ones you love and it is too easy for you to be extravagant and perhaps to put too much value in material things.	entailment
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Comfort is important to you and you hate getting your hands dirty.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	At times you can be lazy, hoping or expecting someone else to do the dirty work.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.	entailment
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	Guard against possessiveness, jealousy, and taking the easy way out in your relationships.	neutral
0	1	2	3	4	5	6	Learning to control your own moods may be very difficult, yet necessary, for you.	You aim to please in practical and earthy ways.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You often appear irrational to others because you can't always explain the reason or source of your feelings.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Anyone who lives with you must accept your ups and downs and appreciate your need for times of withdrawal.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You are also very sympathetic and understand the unspoken feelings and needs of others.	entailment
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You take slights very personally and though you may forgive a mistake by a friend or loved one, you never forget it.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Security is very important to you and you look for it in your home and family life.	entailment
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Your senses and emotions are quite strong and it would be wise for you to listen to your intuitive side as you can be quite psychic.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You are very tenacious and you do not give up or let go of things or people easily.	entailment
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Your mother is/was a strong influence for good or ill in your life.	entailment
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You are basically an introvert, but will do whatever it takes to protect and defend your family or loved ones.	entailment
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You tend to be a pack-rat because everything has an emotional memory behind it and you find security in all those memories.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Nothing or no one is ever gone if they leave their memory behind.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Thus, you can become quite possessive.	entailment
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You have the memory of an elephant, but you must learn to forgive and forget past hurts.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Exercise is a good way to release this tension.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You are clever, witty, and always have a joke or comeback ready for any situation.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You are quick to grasp new concepts and equally quick to lose interest in an idea or project once your curiosity has been satisfied.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You like to taste a little bit of everything – concentration and disciplined study are not your strong points.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You are handy with your hands and may be ambidextrous or mechanically inclined.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Debate and argument appeal to you.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	This is the jack-of-all-trades, master-of-none position.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	There is danger, then, of superficiality.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Control of thought, word, and action is necessary in order to be successful.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Find your focus, stay with it and develop perseverance.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You grasp concepts easily and may become impatient with those who don't learn as quickly.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	If you have Venus in Taurus, in love affairs you are generally loyal and steady, especially if your partner is demonstrative and affectionate.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You are oriented towards the sensual side of life in everything you do and it may show through too much weight.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You are tremendously responsive to beauty and physical appearances, and the physical attractiveness of your partner is very important to you.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You enjoy indulging yourself and the ones you love and it is too easy for you to be extravagant and perhaps to put too much value in material things.	entailment
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Comfort is important to you and you hate getting your hands dirty.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	At times you can be lazy, hoping or expecting someone else to do the dirty work.	neutral
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.	entailment
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	Guard against possessiveness, jealousy, and taking the easy way out in your relationships.	entailment
0	1	2	3	4	5	6	Your greatest need is to nurture and mother someone or ones.	You aim to please in practical and earthy ways.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Anyone who lives with you must accept your ups and downs and appreciate your need for times of withdrawal.	entailment
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You are also very sympathetic and understand the unspoken feelings and needs of others.	entailment
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You take slights very personally and though you may forgive a mistake by a friend or loved one, you never forget it.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Security is very important to you and you look for it in your home and family life.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Your senses and emotions are quite strong and it would be wise for you to listen to your intuitive side as you can be quite psychic.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You are very tenacious and you do not give up or let go of things or people easily.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Your mother is/was a strong influence for good or ill in your life.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You are basically an introvert, but will do whatever it takes to protect and defend your family or loved ones.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You tend to be a pack-rat because everything has an emotional memory behind it and you find security in all those memories.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Nothing or no one is ever gone if they leave their memory behind.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Thus, you can become quite possessive.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You have the memory of an elephant, but you must learn to forgive and forget past hurts.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Exercise is a good way to release this tension.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You are clever, witty, and always have a joke or comeback ready for any situation.	contradiction
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You are quick to grasp new concepts and equally quick to lose interest in an idea or project once your curiosity has been satisfied.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You like to taste a little bit of everything – concentration and disciplined study are not your strong points.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You are handy with your hands and may be ambidextrous or mechanically inclined.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Debate and argument appeal to you.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	This is the jack-of-all-trades, master-of-none position.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	There is danger, then, of superficiality.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Control of thought, word, and action is necessary in order to be successful.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Find your focus, stay with it and develop perseverance.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.	contradiction
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You grasp concepts easily and may become impatient with those who don't learn as quickly.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	If you have Venus in Taurus, in love affairs you are generally loyal and steady, especially if your partner is demonstrative and affectionate.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You are oriented towards the sensual side of life in everything you do and it may show through too much weight.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You are tremendously responsive to beauty and physical appearances, and the physical attractiveness of your partner is very important to you.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	You enjoy indulging yourself and the ones you love and it is too easy for you to be extravagant and perhaps to put too much value in material things.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Comfort is important to you and you hate getting your hands dirty.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	At times you can be lazy, hoping or expecting someone else to do the dirty work.	neutral
0	1	2	3	4	5	6	You often appear irrational to others because you can't always explain the reason or source of your feelings.	Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.	neutral
