,first,second,first_index,second_index,C1,N1,E1,C2,N2,E2,dist
1825,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You are very tenacious.,24,38,0.9827518857715286,0.00907125779426987,0.008176778415364155,0.4469088012741959,0.5513988534482801,0.0016923961454472069,0.9827518857715286
1826,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",you do not give up or let go of things or people easily.,24,39,0.99494926429395,0.004089906189064145,0.000960903467290882,0.2369818667869369,0.7616222851935688,0.0013957928697437836,0.99494926429395
1827,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",Your mother is/was a strong influence for good or ill in your life.,24,40,0.0345277699033353,0.9540078511620192,0.011464405201042584,0.0023020207987276354,0.9969124872301928,0.0007857571059948497,0.4996062150502642
1828,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You are basically an introvert.,24,41,0.004077206616789715,0.939299067205026,0.05662376834295995,0.0015440245570692182,0.9975211400516548,0.0009346508645192713,0.4995319518034636
1829,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You will do whatever it takes to protect and defend your family or loved ones.,24,42,0.7475809926812608,0.2495274535529177,0.0028916756585629505,0.4514986286976953,0.5471243997436992,0.0013771048855237336,0.7475809926812608
1830,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You tend to be a pack-rat because everything has an emotional memory behind it.,24,43,0.9357725024551312,0.05704840713798168,0.007178987874431049,0.09589778366134584,0.8975956733909171,0.0065065341770974795,0.9357725024551312
1831,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",you find security in all those memories.,24,44,0.7888524839437749,0.2089318780215416,0.002215599609064886,0.901520278113928,0.09769658898181106,0.0007831872783711247,0.901520278113928
1832,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",Nothing or no one is ever gone if they leave their memory behind.,24,45,0.9626143753169626,0.03368294943330519,0.0037026297539944617,0.002418968516567305,0.9967812951460852,0.000799835505711425,0.49959911255278616
1833,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","Thus, you can become quite possessive.",24,46,0.021607755699051483,0.9247641446543498,0.05362817814624832,0.0189898438861556,0.9777409429306084,0.0032691395783293123,0.4983337890014502
1834,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","You have the memory of an elephant, but you must learn to forgive and forget past hurts.",24,47,0.16515123248358987,0.8325499076823167,0.0022988144886061557,0.0029458952736776253,0.9958064517083356,0.0012477601913264654,0.4993742766559558
1835,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",24,48,0.9978146624528124,0.00171123221813567,0.000474022453563317,0.7416067753732103,0.2570180811490678,0.0013752720694715265,0.9978146624528124
1836,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",24,49,0.7103224570044308,0.2850615428095338,0.00461600216750764,0.4200818791256298,0.5784681070342685,0.0014501020170937244,0.7103224570044308
1837,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,24,50,0.0013129885430438813,0.9964025511384096,0.0022846705784557064,0.0010960615504857997,0.9970085155682088,0.0018956170224922189,0.49905115167680014
1838,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",Exercise is a good way to release this tension.,24,51,0.007279058071827586,0.9919823492951709,0.0007384870568455816,0.31096579932298063,0.6868040893069534,0.002230165430850068,0.499628048979228
1839,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","You are clever, witty, and always have a joke or comeback ready for any situation.",24,52,0.9988419567557644,0.0009517023548881296,0.00020637906170480394,0.98218573056589,0.017483214421487703,0.00033114672930228224,0.9988419567557644
1840,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.,24,53,0.2523453479497308,0.7387053094648692,0.008949275419030667,0.0009637126321471992,0.9963844966750672,0.002651728056862345,0.4986728569038756
1841,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You are quick to grasp new concepts.,24,54,0.9312708324149079,0.06255086297094263,0.0061783456903830745,0.5621720794863979,0.4361767439527446,0.0016512584660704414,0.9312708324149079
1842,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You are equally quick to lose interest in an idea or project once your curiosity has been satisfied.,24,55,0.0028597369802655296,0.9955837778120818,0.0015564573051336866,0.0006779511273747173,0.9970765016172284,0.002245266995909314,0.49887660458001165
1843,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You like to taste a little bit of everything.,24,56,0.6316445716879782,0.3613554010996353,0.007000168356733253,0.019320864957024245,0.9798729717073634,0.0008060245179423723,0.4995890477306821
1844,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",concentration and disciplined study are not your strong points.,24,57,0.0011975824601630134,0.5590267301780334,0.4397757734401877,0.0011565985324335699,0.9977071385521628,0.0011363180061849715,0.4994311831354934
1845,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You are handy with your hands.,24,58,0.8163170121686937,0.16347361111303196,0.020209388804309808,0.23038042834889916,0.7683796246939908,0.0012400127355101714,0.8163170121686937
1846,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You may be ambidextrous or mechanically inclined.,24,59,0.06974723088363033,0.9210121355274188,0.009240596968341223,0.004984856842832786,0.9943028279587918,0.0007125073614423862,0.49964196161800206
1847,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",Debate and argument appeal to you.,24,60,0.7441278045731066,0.2492043834531805,0.006667813807575632,0.01607940333947839,0.9830886416206792,0.000831888505621749,0.49957725828451055
1848,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.,24,61,0.002962928705884053,0.8661610764404655,0.1308759383814507,0.0014292822472137712,0.9976200812284712,0.0009507380499750014,0.4995239506144081
1849,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","This is the jack-of-all-trades, master-of-none position.",24,62,0.8958523840567765,0.09220058310582298,0.011947141193578849,0.003657713361732118,0.995578555781044,0.0007635836712937518,0.4996168064959526
1850,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","There is danger, then, of superficiality.",24,63,0.003758348975311683,0.9318569599442708,0.0643845989489102,0.0016166492510343669,0.9974540749306702,0.0009291744571910748,0.49953466043337524
1851,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","Control of thought, word, and action is necessary in order to be successful.",24,64,0.01566595709477036,0.960655937238612,0.02367813659512296,0.26524563291836123,0.7333667384515791,0.0013876932298610648,0.4879725099310529
1852,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","Find your focus, stay with it and develop perseverance.",24,65,0.755633857462092,0.2389480161485737,0.005418198878929453,0.695347722194941,0.3033021704495761,0.0013501885311905633,0.755633857462092
1853,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.",24,66,0.21927220145484627,0.7646992663556103,0.01602855797852971,0.158302705457629,0.8404040668361885,0.001293191715697617,0.49923179521938654
1854,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.",24,67,0.006406695259079704,0.991248503073629,0.0023447817001856328,0.0009040964726084246,0.978615968995012,0.0204801045769378,0.49882004954335046
1855,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You grasp concepts easily.,24,68,0.9144853288033132,0.07584057585198041,0.009674111785806516,0.6457556738021999,0.3529939539205689,0.0012505299105013295,0.9144853288033132
1856,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You may become impatient with those who do n't learn as quickly.,24,69,0.0006967592433537759,0.9959788326460108,0.0033242664282801203,0.0012280037464497658,0.9957632424316264,0.003008540615128923,0.4983367076358717
1857,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","If you have Venus in Taurus, in love affairs you are generally loyal, especially if your partner is demonstrative and affectionate.",24,70,0.3964671556799292,0.6005654552239889,0.0029674334175337747,0.8059757852446392,0.1928641242045002,0.0011601003911421725,0.8059757852446392
1858,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","If you have Venus in Taurus, in love affairs you are generally steady, especially if your partner is demonstrative and affectionate.",24,71,0.5468036000588918,0.4512294871487236,0.0019668700671818325,0.9890025880418636,0.01069432482421266,0.00030298084481052417,0.9890025880418636
1859,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You are oriented towards the sensual side of life in everything you do.,24,72,0.9592916101174264,0.035991673498133994,0.004716865565935126,0.006256828211607384,0.9930386786685768,0.000704404880154233,0.49964557998349096
1860,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",it may show through too much weight.,24,73,0.006015532090497151,0.9918797105578254,0.002104717092483641,0.00228164836081852,0.9968663778995668,0.0008521182386022488,0.499572966602353
1861,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You are tremendously responsive to beauty.,24,74,0.8447514352334643,0.1529137975764108,0.0023346514885990394,0.6350662315909723,0.3637706614607513,0.0011632211916193609,0.8447514352334643
1862,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You are tremendously responsive to physical appearances.,24,75,0.2822739572184888,0.7041485450944174,0.013577423208961272,0.002481320726152024,0.9967675114729438,0.0007511405664742418,0.49962349547803514
1863,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",the physical attractiveness of your partner is very important to you.,24,76,0.1965943788931652,0.7404265174186812,0.06297911076265444,0.006831501278355827,0.9925420827672502,0.0006263072582720836,0.49968469231171564
1864,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You enjoy indulging yourself.,24,77,0.8295402162784239,0.1635625765959753,0.0068972197276867,0.15423428768321862,0.8444431413105662,0.0013224222628784893,0.4992182099154693
1865,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You enjoy indulging the ones you love.,24,78,0.6641326429335744,0.3334540281049948,0.0024131770469655173,0.7519227553136728,0.24697350471672,0.001103806654215715,0.7519227553136728
1866,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",it is too easy for you to be extravagant.,24,79,0.12256305131270162,0.645181119335125,0.2322558951668305,0.001481443864161722,0.9972481513588654,0.0012704791235986553,0.4993638180176043
1867,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",it is too easy for you to put too much value in material things.,24,80,0.006821472247587547,0.9837962749279009,0.009382302718537442,0.0011074337925034649,0.9977680356216682,0.0011244469947447712,0.4994371531399458
1868,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",Comfort is important to you.,24,81,0.7302314365072405,0.2490762286512264,0.02069237986430382,0.3996631021850157,0.5989583423520609,0.001378502298772407,0.7302314365072405
1869,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",you hate getting your hands dirty.,24,82,0.0592628147806071,0.9376529380305431,0.0030842847700508907,0.0014610600232900755,0.9976091401350048,0.0009299412757229576,0.4995343490840593
1870,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","At times you can be lazy, hoping or expecting someone else to do the dirty work.",24,83,0.02171505274139859,0.9550834008005537,0.023201538411550416,0.002640869821301759,0.9963346110429656,0.0010247149162435844,0.4994862859906293
1871,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.",24,84,0.003268022075911644,0.9951082106299051,0.0016238451804481194,0.2498559165526454,0.7485460565322001,0.0015979808190392313,0.4991854153927417
1872,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.","Guard against possessiveness, jealousy, and taking the easy way out in your relationships.",24,85,0.0186574556299235,0.9309904478768254,0.050352064954573214,0.016217226891461017,0.9823274144365232,0.0014554423109787373,0.4992602827438005
1873,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You aim to please in practical ways.,24,86,0.34542657783980624,0.6475233188103138,0.007050272391029383,0.5995050980555389,0.3992088410300744,0.0012861142226162526,0.4946146067563694
1874,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",You aim to please in earthy ways.,24,87,0.5288956726596141,0.4627514142360209,0.008353041565376734,0.6287520199814772,0.3699512457130216,0.0012967132102507904,0.6287520199814772
1875,"Learning to control your own moods may be very difficult, yet necessary, for you.",Your greatest need is to nurture and mother someone or ones.,25,26,0.8858060078240332,0.10920722480514368,0.0049866565301089965,0.009210709276607413,0.9853157236179324,0.005473509939725921,0.49723780307943394
1876,"Learning to control your own moods may be very difficult, yet necessary, for you.",You often appear irrational to others because you can't always explain the reason or source of your feelings.,25,27,0.001074257180989583,0.9977561413706972,0.0011698304515746975,0.0005334217669116198,0.9968678039293788,0.002598958871613705,0.49941445588333205
1877,"Learning to control your own moods may be very difficult, yet necessary, for you.",Anyone who lives with you must accept your ups and downs and appreciate your need for times of withdrawal.,25,28,0.021225556787569502,0.97522146086531,0.0035530128853903647,0.0005841768603293098,0.9934616200528814,0.005954315032319085,0.4970211026143927
1878,"Learning to control your own moods may be very difficult, yet necessary, for you.",You are also very sympathetic and understand the unspoken feelings and needs of others.,25,29,0.01883789535715008,0.9804225998534746,0.000739536821572562,0.0028849243881409604,0.9963574155934404,0.0007577816023609527,0.49962001301128894
1879,"Learning to control your own moods may be very difficult, yet necessary, for you.",You take slights very personally.,25,30,0.002999313204842119,0.9815178669408792,0.015482697493088185,0.0006908657736812199,0.9970194500744368,0.002289512708689657,0.49885445202937373
1880,"Learning to control your own moods may be very difficult, yet necessary, for you.","though you may forgive a mistake by a friend or loved one , you never forget it.",25,31,0.7496757136696813,0.24826280579629245,0.0020613987582766475,0.005955572947900697,0.9781760259627106,0.015868318418276902,0.49201830456157447
1881,"Learning to control your own moods may be very difficult, yet necessary, for you.",Security is very important to you.,25,32,0.00978517916828048,0.8396940625644224,0.15052074760321327,0.0035802716936955132,0.9888997860711032,0.00751991371670075,0.4962265329969378
1882,"Learning to control your own moods may be very difficult, yet necessary, for you.",you look for it in home.,25,33,0.0033099218886176317,0.9928312995545928,0.003858940726096122,0.002893185902757395,0.9572532020327584,0.03985351507010988,0.49806412234707476
1883,"Learning to control your own moods may be very difficult, yet necessary, for you.",you look for it in family.,25,34,0.11987651976647158,0.8752422900457278,0.004881113185896492,0.0035576648364375463,0.9650361714509194,0.03140628515350045,0.4842407933617543
1884,"Learning to control your own moods may be very difficult, yet necessary, for you.",you look for it in life.,25,35,0.010275484703538815,0.6549802596301204,0.3347441657056268,0.0010040248583686883,0.9975002114447958,0.0014959220413166788,0.4992512873718057
1885,"Learning to control your own moods may be very difficult, yet necessary, for you.",Your senses and emotions are quite strong.,25,36,0.03760498462336497,0.8648132101729108,0.09758187005163667,0.0008640423296066655,0.9975482527634144,0.0015876454094895529,0.4992054907583679
1886,"Learning to control your own moods may be very difficult, yet necessary, for you.",it would be wise for you to listen to your intuitive side as you can be quite psychic.,25,37,0.02435076918793664,0.9677584291969432,0.007890871886107485,0.001088915333611439,0.9970337126540878,0.0018772301439146087,0.4990603616080847
1887,"Learning to control your own moods may be very difficult, yet necessary, for you.",You are very tenacious.,25,38,0.07457953855555909,0.9109457160140368,0.0144747895552175,0.0014161619533984554,0.9972253264213002,0.0013585809478463484,0.4993197462237171
1888,"Learning to control your own moods may be very difficult, yet necessary, for you.",you do not give up or let go of things or people easily.,25,39,0.04322194126833734,0.8946167768705556,0.0621612044423518,0.001240096700701967,0.9897163659767904,0.009043655521901188,0.49547255830868625
1889,"Learning to control your own moods may be very difficult, yet necessary, for you.",Your mother is/was a strong influence for good or ill in your life.,25,40,0.08947359871394214,0.9003491909726236,0.01017718905702154,0.0076061692026516605,0.9891412461568456,0.003252527206591729,0.4983612718590685
1890,"Learning to control your own moods may be very difficult, yet necessary, for you.",You are basically an introvert.,25,41,0.0020266874915624627,0.9932015821319842,0.004771838435684722,0.0006394733883690601,0.9974126965734752,0.0019476592459106875,0.4990255470739012
1891,"Learning to control your own moods may be very difficult, yet necessary, for you.",You will do whatever it takes to protect and defend your family or loved ones.,25,42,0.4364005935341147,0.5584887949994999,0.005110598731323679,0.004550233655464158,0.9911979293030541,0.00425176501182515,0.49786439986063213
1892,"Learning to control your own moods may be very difficult, yet necessary, for you.",You tend to be a pack-rat because everything has an emotional memory behind it.,25,43,0.03186135953250685,0.9639990568257888,0.004139450812496174,0.0008629886454395718,0.9952391825097958,0.0038979941206862103,0.4980493198472346
1893,"Learning to control your own moods may be very difficult, yet necessary, for you.",you find security in all those memories.,25,44,0.6521260457136406,0.34576658757288875,0.0021073763231647656,0.00890160852959442,0.9850899936891948,0.006008396805236839,0.4969688192096451
1894,"Learning to control your own moods may be very difficult, yet necessary, for you.",Nothing or no one is ever gone if they leave their memory behind.,25,45,0.9497836446001724,0.044702052004797384,0.005514340515891681,0.00378543183899313,0.93255395190613,0.06366055069960852,0.9497836446001724
1895,"Learning to control your own moods may be very difficult, yet necessary, for you.","Thus, you can become quite possessive.",25,46,0.0022857308259930233,0.9940160264063652,0.003698373691881737,0.001420097533561404,0.9954769689904988,0.0031027249162752144,0.4984464309983431
1896,"Learning to control your own moods may be very difficult, yet necessary, for you.","You have the memory of an elephant, but you must learn to forgive and forget past hurts.",25,47,0.35604567809663323,0.6384230853809497,0.005531104978368157,0.0013573480547451973,0.9388689647701102,0.059773603772450674,0.4700725736838529
1897,"Learning to control your own moods may be very difficult, yet necessary, for you.","If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",25,48,0.8097816242600421,0.1782098600435555,0.01200849937932073,0.0031762978589566326,0.9957950556730991,0.0010286431305235398,0.49948403958906773
1898,"Learning to control your own moods may be very difficult, yet necessary, for you.","You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",25,49,0.001268693840548742,0.9976985751998528,0.0010329355567901704,0.002576819780487983,0.9912503937319092,0.006172697721229612,0.49948287625569776
1899,"Learning to control your own moods may be very difficult, yet necessary, for you.",You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,25,50,0.0015995207533589355,0.9974621605572732,0.0009381770047818387,0.0004448415035738874,0.9916962170729168,0.007858800351795434,0.49953015991206856
1900,"Learning to control your own moods may be very difficult, yet necessary, for you.",Exercise is a good way to release this tension.,25,51,0.0020473483864905293,0.9971254734617566,0.0008273747300780741,0.0020285554364665127,0.9931054469146556,0.004865998600914508,0.49958546401687354
1901,"Learning to control your own moods may be very difficult, yet necessary, for you.","You are clever, witty, and always have a joke or comeback ready for any situation.",25,52,0.8959220164027218,0.10235014747666953,0.00172783418010615,0.004794767843940743,0.9942667954510472,0.0009383783373272883,0.499528550312015
1902,"Learning to control your own moods may be very difficult, yet necessary, for you.",You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.,25,53,0.025014093614513285,0.9714270756811991,0.003558988295437865,0.001247569812755967,0.961299062711098,0.03745337578324135,0.4981748517097147
1903,"Learning to control your own moods may be very difficult, yet necessary, for you.",You are quick to grasp new concepts.,25,54,0.8985262145518104,0.0990413153397952,0.002432529482679223,0.007737658249019155,0.99070556074938,0.0015568759490719392,0.499215491843946
1904,"Learning to control your own moods may be very difficult, yet necessary, for you.",You are equally quick to lose interest in an idea or project once your curiosity has been satisfied.,25,55,0.005603331862336697,0.9935686864097372,0.0008280464808015001,0.0005890902658900307,0.9961198937900678,0.003291086664475657,0.4983534868393287
1905,"Learning to control your own moods may be very difficult, yet necessary, for you.",You like to taste a little bit of everything.,25,56,0.28373648019392456,0.7060302430945007,0.010233228336978524,0.006523256695483721,0.9852527677192304,0.008223935719026056,0.4958610324275525
1906,"Learning to control your own moods may be very difficult, yet necessary, for you.",concentration and disciplined study are not your strong points.,25,57,0.007026889370677762,0.97657817485682,0.016395016620703504,0.0020394102920935145,0.995249623039076,0.0027111813224726298,0.49864163937570316
1907,"Learning to control your own moods may be very difficult, yet necessary, for you.",You are handy with your hands.,25,58,0.2472505576449061,0.7133296742232877,0.03941976871527607,0.004049573025006544,0.9947803819829936,0.0011698851190775493,0.49941267894707153
1908,"Learning to control your own moods may be very difficult, yet necessary, for you.",You may be ambidextrous or mechanically inclined.,25,59,0.3922783226944585,0.4555380448670701,0.1521835351661311,0.002792268698952713,0.9948999249242628,0.002307745768043411,0.49884289610084864
1909,"Learning to control your own moods may be very difficult, yet necessary, for you.",Debate and argument appeal to you.,25,60,0.7586142946160122,0.2360835711098421,0.0053022651527613075,0.006508228393902847,0.9899042133498483,0.003587627055965407,0.4981944355705529
1910,"Learning to control your own moods may be very difficult, yet necessary, for you.",There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.,25,61,0.00334387347928766,0.98960711939228,0.0070489479536973544,0.007165168009206491,0.9834564629842646,0.009378321854103424,0.49646370087703967
1911,"Learning to control your own moods may be very difficult, yet necessary, for you.","This is the jack-of-all-trades, master-of-none position.",25,62,0.8829658064627198,0.10807196372586736,0.00896230457021009,0.003859176264334282,0.9738448062746546,0.022296040840256392,0.4888087909933461
1912,"Learning to control your own moods may be very difficult, yet necessary, for you.","There is danger, then, of superficiality.",25,63,0.003158777268147855,0.9762757698268238,0.020565418936285898,0.00485529066504604,0.9814855738029952,0.013659172283663592,0.4931370927006461
1913,"Learning to control your own moods may be very difficult, yet necessary, for you.","Control of thought, word, and action is necessary in order to be successful.",25,64,0.0199766807222192,0.8002786911577799,0.17974461643734602,0.0006247425162565129,0.9969196177294544,0.002455742839704425,0.4987713611238595
1914,"Learning to control your own moods may be very difficult, yet necessary, for you.","Find your focus, stay with it and develop perseverance.",25,65,0.007942096745985715,0.9638202615566094,0.028237683400053136,0.00109667791967774,0.9911643724308268,0.007738743068331216,0.4961263795516024
1915,"Learning to control your own moods may be very difficult, yet necessary, for you.","Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.",25,66,0.08352918359118858,0.8651448232943898,0.05132594243000045,0.012455411523001749,0.9841408970244452,0.003403574626213721,0.4982767486812393
1916,"Learning to control your own moods may be very difficult, yet necessary, for you.","Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.",25,67,0.012924439867219088,0.9796870278946354,0.007388474055926526,0.0008019183209882928,0.9682495505954668,0.03094858914141833,0.4962573916375565
1917,"Learning to control your own moods may be very difficult, yet necessary, for you.",You grasp concepts easily.,25,68,0.9943900699643744,0.005209356484062225,0.000400645918092351,0.00953809926405808,0.9893577614692493,0.001104298888123388,0.9943900699643744
1918,"Learning to control your own moods may be very difficult, yet necessary, for you.",You may become impatient with those who do n't learn as quickly.,25,69,0.0019099279972432184,0.9972957049900749,0.0007943607683389143,0.003607122095904114,0.9416146105869344,0.05477818264771562,0.49960205957578824
1919,"Learning to control your own moods may be very difficult, yet necessary, for you.","If you have Venus in Taurus, in love affairs you are generally loyal, especially if your partner is demonstrative and affectionate.",25,70,0.09320971290373303,0.8815339899470471,0.025256388928700288,0.006099070406802849,0.9915978634084228,0.002303207706472971,0.49884132949776916
1920,"Learning to control your own moods may be very difficult, yet necessary, for you.","If you have Venus in Taurus, in love affairs you are generally steady, especially if your partner is demonstrative and affectionate.",25,71,0.2621762106730377,0.7351255445505893,0.002698136216339707,0.006175700690525994,0.9920977714364636,0.0017263567435304732,0.49913145762183697
1921,"Learning to control your own moods may be very difficult, yet necessary, for you.",You are oriented towards the sensual side of life in everything you do.,25,72,0.2598375092616891,0.7362656670788421,0.0038968307428460867,0.0011890784280224704,0.9976709826757176,0.0011398019402642091,0.4994294204879344
1922,"Learning to control your own moods may be very difficult, yet necessary, for you.",it may show through too much weight.,25,73,0.04027134724558371,0.942716868973017,0.017011886007587216,0.010236346865929564,0.923746083446774,0.06601762553933252,0.4911371385303908
1923,"Learning to control your own moods may be very difficult, yet necessary, for you.",You are tremendously responsive to beauty.,25,74,0.4682839933883956,0.5185399723281505,0.0131760150060232,0.002300548171243569,0.9960329749652159,0.0016665846688223105,0.49916478630629363
1924,"Learning to control your own moods may be very difficult, yet necessary, for you.",You are tremendously responsive to physical appearances.,25,75,0.2088012089541024,0.783075885762165,0.008123025024133826,0.000994545037668366,0.9976457694847192,0.001359613968459064,0.4993195161953185
1925,"Learning to control your own moods may be very difficult, yet necessary, for you.",the physical attractiveness of your partner is very important to you.,25,76,0.4585690631901374,0.4653036508346896,0.07612729716167088,0.006757728911907658,0.9808069617592892,0.01243526424093456,0.49374006465119225
1926,"Learning to control your own moods may be very difficult, yet necessary, for you.",You enjoy indulging yourself.,25,77,0.8097781490617828,0.18467110914974624,0.0055507305917136965,0.013581683914036614,0.983851396969934,0.0025668557170482496,0.49869890094285246
1927,"Learning to control your own moods may be very difficult, yet necessary, for you.",You enjoy indulging the ones you love.,25,78,0.6204274154446296,0.3756777406671552,0.003894896884858232,0.0064698478691092845,0.9896708254380172,0.00385932532330295,0.4980577714121984
1928,"Learning to control your own moods may be very difficult, yet necessary, for you.",it is too easy for you to be extravagant.,25,79,0.2642678283828598,0.7287108590918054,0.007021346179571673,0.0022551201178653488,0.9766172918161962,0.0211275681841203,0.48941233925068095
1929,"Learning to control your own moods may be very difficult, yet necessary, for you.",it is too easy for you to put too much value in material things.,25,80,0.01255530348840051,0.9854303700637591,0.002014330272751052,0.003670037195124663,0.9830778598963372,0.013251966107161105,0.4989800288198091
1930,"Learning to control your own moods may be very difficult, yet necessary, for you.",Comfort is important to you.,25,81,0.014227633296344657,0.7703331409567215,0.215439106929014,0.0010574682307262133,0.9966719815977131,0.002270599616280725,0.49886349843375316
1931,"Learning to control your own moods may be very difficult, yet necessary, for you.",you hate getting your hands dirty.,25,82,0.049057642135556113,0.9487710650439992,0.0021713498921038838,0.0011217142040500859,0.9947604595559729,0.0041177462845625856,0.4979388146320113
1932,"Learning to control your own moods may be very difficult, yet necessary, for you.","At times you can be lazy, hoping or expecting someone else to do the dirty work.",25,83,0.0009269242013549338,0.9949084642554616,0.004164709867446839,0.0008653753770773262,0.9931674838470872,0.005967145158730015,0.4979157132954235
1933,"Learning to control your own moods may be very difficult, yet necessary, for you.","Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.",25,84,0.0013624968333303047,0.9967965049376504,0.0018408676799436157,0.0004889734698172896,0.996585489807998,0.0029254018994388604,0.49907831024032356
1934,"Learning to control your own moods may be very difficult, yet necessary, for you.","Guard against possessiveness, jealousy, and taking the easy way out in your relationships.",25,85,0.007979909648322616,0.9353788040003748,0.05664126725159445,0.0006819084942429202,0.9943867508349681,0.004931162492126085,0.4975327358659526
1935,"Learning to control your own moods may be very difficult, yet necessary, for you.",You aim to please in practical ways.,25,86,0.004176088637186816,0.941560508022664,0.0542633444681238,0.003156738501273839,0.9953198621737904,0.0015235408025319928,0.49923581738215694
1936,"Learning to control your own moods may be very difficult, yet necessary, for you.",You aim to please in earthy ways.,25,87,0.021977178776380932,0.974595509942106,0.0034272902784595553,0.0029658137047551434,0.9955861514716082,0.0014480235887471332,0.4992738345259532
1937,Your greatest need is to nurture and mother someone or ones.,You often appear irrational to others because you can't always explain the reason or source of your feelings.,26,27,0.0112863054911537,0.9869012821064288,0.0018124547115762671,0.17229945157214108,0.8231339404824127,0.004566485609957821,0.4990834279710681
1938,Your greatest need is to nurture and mother someone or ones.,Anyone who lives with you must accept your ups and downs and appreciate your need for times of withdrawal.,26,28,0.004243082427470121,0.9934549880031986,0.002302073488405296,0.13962229808362495,0.8575972288895639,0.0027805088025670906,0.49884405866780557
